H1_Start,H2_Start,Direction,H1_High,H1_Low,H2_Open,Sweep_Time,Return_Time,Worked
2014-12-03 08:00:00,2014-12-03 09:00:00,Up,4990.988255,4969.607386,4973.363485,2014-12-03 09:00:00,N/A,False
2014-12-03 12:00:00,2014-12-03 13:00:00,Down,4984.920711,4973.363485,4984.631781,2014-12-03 13:05:00,2014-12-03 13:25:00,True
2014-12-03 13:00:00,2014-12-03 14:00:00,Down,4986.943226,4981.742474,4983.476058,2014-12-03 14:11:00,N/A,False
2014-12-03 22:00:00,2014-12-03 23:00:00,Up,4986.654295,4985.209642,4986.076434,2014-12-03 23:17:00,2014-12-03 23:27:00,True
2014-12-04 00:00:00,2014-12-04 01:00:00,Up,4989.254671,4988.098949,4988.96574,2014-12-04 01:04:00,2014-12-04 01:34:00,True
2014-12-04 02:00:00,2014-12-04 03:00:00,Down,4988.67681,4982.320335,4984.920711,2014-12-04 03:15:00,N/A,False
2014-12-04 05:00:00,2014-12-04 06:00:00,Down,4990.699324,4988.098949,4989.543602,2014-12-04 06:02:00,2014-12-04 06:29:00,True
2014-12-04 06:00:00,2014-12-04 07:00:00,Up,4991.566116,4988.67681,4989.832532,2014-12-04 07:04:00,2014-12-04 07:29:00,True
2014-12-04 10:00:00,2014-12-04 11:00:00,Down,4985.209642,4961.806258,4984.631781,2014-12-04 11:06:00,N/A,False
2014-12-04 13:00:00,2014-12-04 14:00:00,Up,4995.900076,4984.34285,4987.810018,2014-12-04 14:18:00,N/A,False
2014-12-04 22:00:00,2014-12-04 23:00:00,Up,4985.209642,4983.476058,4983.764989,2014-12-04 23:15:00,N/A,False
2014-12-05 01:00:00,2014-12-05 02:00:00,Down,4984.631781,4982.609266,4984.053919,2014-12-05 02:01:00,N/A,False
2014-12-05 02:00:00,2014-12-05 03:00:00,Down,4992.143978,4983.476058,4990.410394,2014-12-05 03:01:00,N/A,False
2014-12-05 03:00:00,2014-12-05 04:00:00,Up,4995.322215,4990.410394,4992.143978,2014-12-05 04:08:00,2014-12-05 04:56:00,True
2014-12-05 06:00:00,2014-12-05 07:00:00,Down,4994.744354,4989.543602,4991.277186,2014-12-05 07:12:00,2014-12-05 07:30:00,True
2014-12-05 07:00:00,2014-12-05 08:00:00,Up,5000.522967,4982.031405,4988.098949,2014-12-05 08:04:00,2014-12-05 08:20:00,True
2014-12-05 11:00:00,2014-12-05 12:00:00,Up,4994.744354,4988.96574,4990.121463,2014-12-05 12:02:00,2014-12-05 12:42:00,True
2014-12-07 22:00:00,2014-12-07 23:00:00,Down,4985.787503,4983.764989,4985.209642,2014-12-07 23:10:00,2014-12-07 23:32:00,True
2014-12-08 00:00:00,2014-12-08 01:00:00,Up,4987.810018,4984.631781,4986.076434,2014-12-08 01:06:00,N/A,False
2014-12-08 01:00:00,2014-12-08 02:00:00,Up,4987.521087,4977.119583,4977.408514,2014-12-08 02:00:00,N/A,False
2014-12-08 03:00:00,2014-12-08 04:00:00,Up,4973.363485,4966.429149,4968.740594,2014-12-08 04:12:00,2014-12-08 04:41:00,True
2014-12-08 05:00:00,2014-12-08 06:00:00,Up,4971.629901,4967.295941,4968.740594,2014-12-08 06:09:00,2014-12-08 06:21:00,True
2014-12-08 06:00:00,2014-12-08 07:00:00,Down,4971.052039,4967.00701,4970.474178,2014-12-08 07:02:00,2014-12-08 07:20:00,True
2014-12-08 10:00:00,2014-12-08 11:00:00,Up,4988.96574,4980.586751,4983.764989,2014-12-08 11:11:00,N/A,False
2014-12-08 12:00:00,2014-12-08 13:00:00,Up,4958.33909,4925.689926,4929.157093,2014-12-08 13:00:00,2014-12-08 13:21:00,True
2014-12-08 16:00:00,2014-12-08 17:00:00,Down,4949.960101,4948.515448,4949.67117,2014-12-08 17:00:00,N/A,False
2014-12-08 17:00:00,2014-12-08 18:00:00,Down,4953.427269,4949.67117,4951.693685,2014-12-08 18:08:00,2014-12-08 18:20:00,True
2014-12-08 18:00:00,2014-12-08 19:00:00,Up,4953.7162,4949.960101,4951.404754,2014-12-08 19:09:00,N/A,False
2014-12-08 19:00:00,2014-12-08 20:00:00,Up,4951.693685,4947.937586,4948.226517,2014-12-08 20:06:00,N/A,False
2014-12-08 22:00:00,2014-12-08 23:00:00,Down,4939.269667,4933.491053,4936.38036,2014-12-08 23:05:00,2014-12-08 23:38:00,True
2014-12-09 00:00:00,2014-12-09 01:00:00,Up,4938.980736,4932.913192,4933.779984,2014-12-09 01:00:00,2014-12-09 01:40:00,True
2014-12-09 05:00:00,2014-12-09 06:00:00,Up,4928.868163,4923.667411,4926.845648,2014-12-09 06:19:00,N/A,False
2014-12-09 08:00:00,2014-12-09 09:00:00,Down,4904.020126,4878.016366,4901.997611,2014-12-09 09:01:00,2014-12-09 09:20:00,True
2014-12-09 10:00:00,2014-12-09 11:00:00,Down,4920.200243,4893.040761,4914.999491,2014-12-09 11:09:00,2014-12-09 11:20:00,True
2014-12-09 11:00:00,2014-12-09 12:00:00,Down,4941.870043,4909.798739,4941.003251,2014-12-09 12:04:00,N/A,False
2014-12-09 17:00:00,2014-12-09 18:00:00,Down,4961.517328,4958.33909,4961.228397,2014-12-09 18:00:00,2014-12-09 18:32:00,True
2014-12-09 18:00:00,2014-12-09 19:00:00,Down,4962.67305,4959.494813,4961.228397,2014-12-09 19:08:00,2014-12-09 19:40:00,True
2014-12-09 19:00:00,2014-12-09 20:00:00,Up,4962.961981,4960.361605,4961.517328,2014-12-09 20:05:00,N/A,False
2014-12-09 20:00:00,2014-12-09 21:00:00,Up,4961.517328,4954.00513,4954.871922,2014-12-09 21:03:00,N/A,False
2014-12-10 01:00:00,2014-12-10 02:00:00,Up,4962.38412,4953.427269,4954.294061,2014-12-10 02:06:00,2014-12-10 02:20:00,True
2014-12-10 02:00:00,2014-12-10 03:00:00,Up,4963.828773,4952.849408,4958.05016,2014-12-10 03:12:00,2014-12-10 03:28:00,True
2014-12-10 05:00:00,2014-12-10 06:00:00,Down,4958.33909,4954.871922,4957.761229,2014-12-10 06:02:00,2014-12-10 06:21:00,True
2014-12-10 10:00:00,2014-12-10 11:00:00,Up,4951.693685,4933.202123,4949.38224,2014-12-10 11:18:00,N/A,False
2014-12-10 12:00:00,2014-12-10 13:00:00,Up,4943.314696,4907.776224,4909.220878,2014-12-10 13:00:00,N/A,False
2014-12-10 13:00:00,2014-12-10 14:00:00,Up,4913.554838,4881.194604,4881.483534,2014-12-10 14:03:00,2014-12-10 14:20:00,True
2014-12-10 17:00:00,2014-12-10 18:00:00,Up,4889.862523,4881.194604,4885.528563,2014-12-10 18:04:00,2014-12-10 18:41:00,True
2014-12-10 21:00:00,2014-12-10 22:00:00,Down,4894.196483,4886.684286,4893.618622,2014-12-10 22:11:00,2014-12-10 22:20:00,True
2014-12-11 03:00:00,2014-12-11 04:00:00,Up,4902.864403,4895.352206,4900.552958,2014-12-11 04:08:00,N/A,False
2014-12-11 05:00:00,2014-12-11 06:00:00,Up,4893.618622,4880.038881,4880.327812,2014-12-11 06:01:00,2014-12-11 06:20:00,True
2014-12-11 07:00:00,2014-12-11 08:00:00,Down,4904.309057,4884.661772,4902.575473,2014-12-11 08:02:00,2014-12-11 08:20:00,True
2014-12-11 08:00:00,2014-12-11 09:00:00,Down,4937.536083,4898.530443,4936.091429,2014-12-11 09:04:00,N/A,False
2014-12-11 11:00:00,2014-12-11 12:00:00,Up,4966.429149,4953.138338,4960.072674,2014-12-11 12:15:00,2014-12-11 12:50:00,True
2014-12-11 12:00:00,2014-12-11 13:00:00,Up,4962.095189,4947.359725,4947.648656,2014-12-11 13:00:00,2014-12-11 13:21:00,True
2014-12-11 14:00:00,2014-12-11 15:00:00,Up,4943.314696,4898.819374,4909.220878,2014-12-11 15:02:00,N/A,False
2014-12-11 16:00:00,2014-12-11 17:00:00,Down,4892.75183,4886.395355,4892.173969,2014-12-11 17:00:00,2014-12-11 17:29:00,True
2014-12-11 17:00:00,2014-12-11 18:00:00,Up,4897.374721,4889.573593,4893.040761,2014-12-11 18:14:00,2014-12-11 18:45:00,True
2014-12-11 19:00:00,2014-12-11 20:01:00,Up,4895.063275,4888.995731,4890.151454,2014-12-11 20:01:00,2014-12-11 20:33:00,True
2014-12-11 23:03:00,2014-12-12 00:03:00,Down,4888.41787,4884.08391,4888.130479,2014-12-12 00:08:00,2014-12-12 00:23:00,True
2014-12-12 00:00:00,2014-12-12 01:00:00,Up,4888.998194,4881.188755,4882.345709,2014-12-12 01:00:00,2014-12-12 01:20:00,True
2014-12-12 01:00:00,2014-12-12 02:00:00,Down,4891.022863,4874.53627,4888.708956,2014-12-12 02:08:00,2014-12-12 02:20:00,True
2014-12-12 02:00:00,2014-12-12 03:00:00,Up,4895.361441,4864.702161,4866.437592,2014-12-12 03:01:00,N/A,False
2014-12-12 05:00:00,2014-12-12 06:00:00,Down,4865.859115,4854.578814,4862.96673,2014-12-12 06:01:00,N/A,False
2014-12-12 06:00:00,2014-12-12 07:00:00,Down,4876.560939,4862.96673,4869.908454,2014-12-12 07:03:00,2014-12-12 07:21:00,True
2014-12-12 09:00:00,2014-12-12 10:00:00,Up,4918.50052,4875.114747,4878.007131,2014-12-12 10:00:00,2014-12-12 10:20:00,True
2014-12-12 11:00:00,2014-12-12 12:00:00,Down,4898.832303,4878.585608,4888.130479,2014-12-12 12:15:00,N/A,False
2014-12-14 20:00:00,2014-12-14 21:00:00,Down,4858.917391,4851.686429,4858.628153,2014-12-14 21:02:00,N/A,False
2014-12-14 22:00:00,2014-12-14 23:00:00,Up,4866.148353,4860.363584,4861.520538,2014-12-14 23:11:00,2014-12-14 23:20:00,True
2014-12-14 23:00:00,2014-12-15 00:00:00,Up,4864.702161,4859.20663,4861.520538,2014-12-15 00:14:00,N/A,False
2014-12-15 01:00:00,2014-12-15 02:00:00,Down,4864.991399,4855.735768,4862.677491,2014-12-15 02:01:00,N/A,False
2014-12-15 02:00:00,2014-12-15 03:00:00,Down,4878.29637,4862.388253,4877.717893,2014-12-15 03:02:00,N/A,False
2014-12-15 04:00:00,2014-12-15 05:00:00,Up,4889.576671,4881.477993,4883.502663,2014-12-15 05:02:00,2014-12-15 05:39:00,True
2014-12-15 08:00:00,2014-12-15 09:00:00,Up,4898.543064,4871.354646,4879.742562,2014-12-15 09:01:00,N/A,False
2014-12-15 09:00:00,2014-12-15 10:00:00,Up,4881.188755,4832.018212,4854.000337,2014-12-15 10:15:00,N/A,False
2014-12-15 11:00:00,2014-12-15 12:00:00,Down,4845.901659,4793.549492,4840.695366,2014-12-15 12:03:00,2014-12-15 12:20:00,True
2014-12-15 12:00:00,2014-12-15 13:00:00,Up,4847.63709,4810.036086,4816.399333,2014-12-15 13:12:00,2014-12-15 13:21:00,True
2014-12-15 17:00:00,2014-12-15 18:00:00,Down,4819.291718,4810.325325,4818.713241,2014-12-15 18:00:00,2014-12-15 18:20:00,True
2014-12-15 18:00:00,2014-12-15 19:00:00,Down,4824.787249,4814.663902,4818.713241,2014-12-15 19:13:00,N/A,False
2014-12-15 20:00:00,2014-12-15 21:00:00,Up,4825.944203,4818.713241,4821.605626,2014-12-15 21:16:00,2014-12-15 21:42:00,True
2014-12-15 21:00:00,2014-12-15 22:00:00,Up,4823.341057,4817.845526,4818.713241,2014-12-15 22:00:00,2014-12-15 22:20:00,True
2014-12-16 01:00:00,2014-12-16 02:00:00,Down,4824.208772,4811.771517,4823.341057,2014-12-16 02:00:00,2014-12-16 02:20:00,True
2014-12-16 02:00:00,2014-12-16 03:00:00,Up,4828.836588,4801.64817,4805.119032,2014-12-16 03:04:00,2014-12-16 03:20:00,True
2014-12-16 03:00:00,2014-12-16 04:00:00,Down,4823.919534,4799.912739,4823.630295,2014-12-16 04:03:00,2014-12-16 04:20:00,True
2014-12-16 04:00:00,2014-12-16 05:00:00,Up,4832.018212,4818.713241,4824.498011,2014-12-16 05:04:00,N/A,False
2014-12-16 05:00:00,2014-12-16 06:00:00,Up,4824.498011,4788.921677,4789.500154,2014-12-16 06:00:00,N/A,False
2014-12-16 08:00:00,2014-12-16 09:00:00,Up,4797.309593,4757.105443,4775.905945,2014-12-16 09:13:00,2014-12-16 09:20:00,True
2014-12-16 09:00:00,2014-12-16 10:00:00,Down,4799.045024,4749.585242,4796.441877,2014-12-16 10:15:00,N/A,False
2014-12-16 11:00:00,2014-12-16 12:00:00,Up,4827.390396,4803.094363,4803.383601,2014-12-16 12:06:00,N/A,False
2014-12-16 13:00:00,2014-12-16 14:00:00,Up,4799.623501,4768.964221,4776.484422,2014-12-16 14:14:00,N/A,False
2014-12-16 14:00:00,2014-12-16 15:00:00,Up,4783.715384,4727.02464,4728.760071,2014-12-16 15:02:00,2014-12-16 15:43:00,True
2014-12-16 16:00:00,2014-12-16 17:00:00,Down,4730.495502,4727.313878,4729.917025,2014-12-16 17:00:00,N/A,False
2014-12-16 17:00:00,2014-12-16 18:00:00,Down,4734.255602,4729.627786,4731.652456,2014-12-16 18:03:00,N/A,False
2014-12-16 19:00:00,2014-12-16 20:00:00,Down,4739.172656,4734.255602,4736.858748,2014-12-16 20:05:00,2014-12-16 20:20:00,True
2014-12-16 20:00:00,2014-12-16 21:00:00,Up,4740.040372,4729.049309,4731.363217,2014-12-16 21:01:00,2014-12-16 21:33:00,True
2014-12-17 01:00:00,2014-12-17 02:00:00,Up,4745.825142,4737.437225,4741.486564,2014-12-17 02:00:00,2014-12-17 02:23:00,True
2014-12-17 05:00:00,2014-12-17 06:00:00,Down,4755.65925,4740.618849,4754.213058,2014-12-17 06:01:00,2014-12-17 06:21:00,True
2014-12-17 07:00:00,2014-12-17 08:00:00,Up,4755.948489,4739.461895,4740.040372,2014-12-17 08:01:00,2014-12-17 08:36:00,True
2014-12-17 08:00:00,2014-12-17 09:00:00,Down,4755.65925,4725.578447,4753.923819,2014-12-17 09:01:00,2014-12-17 09:20:00,True
2014-12-17 12:00:00,2014-12-17 13:00:00,Down,4774.170514,4753.345342,4773.592037,2014-12-17 13:00:00,N/A,False
2014-12-17 13:00:00,2014-12-17 14:00:00,Up,4810.325325,4768.674982,4784.293861,2014-12-17 14:01:00,2014-12-17 14:20:00,True
2014-12-17 19:00:00,2014-12-17 20:00:00,Up,4817.845526,4812.060756,4815.242379,2014-12-17 20:06:00,N/A,False
2014-12-17 21:00:00,2014-12-17 22:00:00,Up,4814.085425,4810.036086,4810.903802,2014-12-17 22:09:00,N/A,False
2014-12-17 22:00:00,2014-12-17 23:00:00,Up,4811.19304,4806.275986,4806.275986,2014-12-17 23:00:00,2014-12-17 23:38:00,True
2014-12-18 00:00:00,2014-12-18 01:00:00,Down,4810.903802,4804.251317,4809.746848,2014-12-18 01:19:00,N/A,False
2014-12-18 02:00:00,2014-12-18 03:00:00,Down,4851.107952,4827.679634,4849.950998,2014-12-18 03:01:00,N/A,False
2014-12-18 03:00:00,2014-12-18 04:00:00,Down,4866.148353,4847.926329,4858.628153,2014-12-18 04:10:00,N/A,False
2014-12-18 06:00:00,2014-12-18 07:00:00,Up,4881.767232,4870.486931,4877.428654,2014-12-18 07:18:00,2014-12-18 07:49:00,True
2014-12-18 08:00:00,2014-12-18 09:00:00,Down,4893.915248,4869.329977,4893.62601,2014-12-18 09:00:00,2014-12-18 09:30:00,True
2014-12-18 09:00:00,2014-12-18 10:00:00,Up,4907.798696,4886.105809,4891.60134,2014-12-18 10:02:00,2014-12-18 10:21:00,True
2014-12-18 10:00:00,2014-12-18 11:00:00,Down,4901.146211,4875.693224,4900.278495,2014-12-18 11:06:00,2014-12-18 11:20:00,True
2014-12-18 14:00:00,2014-12-18 15:00:00,Down,4931.227014,4903.17088,4930.648537,2014-12-18 15:00:00,N/A,False
2014-12-18 18:00:00,2014-12-18 19:00:00,Up,4938.168737,4935.854829,4936.433306,2014-12-18 19:06:00,2014-12-18 19:59:00,True
2014-12-18 21:00:00,2014-12-18 22:00:00,Down,4939.61493,4937.011783,4939.61493,2014-12-18 22:01:00,N/A,False
2014-12-18 22:00:00,2014-12-18 23:00:00,Down,4943.953507,4939.325691,4943.085792,2014-12-18 23:01:00,N/A,False
2014-12-18 23:00:00,2014-12-19 00:00:00,Down,4968.24954,4943.085792,4967.671063,2014-12-19 00:00:00,2014-12-19 00:21:00,True
2014-12-19 00:00:00,2014-12-19 01:00:00,Up,4974.03431,4960.440101,4961.597055,2014-12-19 01:01:00,2014-12-19 01:20:00,True
2014-12-19 01:00:00,2014-12-19 02:00:00,Down,4963.910963,4957.547716,4963.621724,2014-12-19 02:02:00,2014-12-19 02:20:00,True
2014-12-19 06:00:00,2014-12-19 07:00:00,Down,4954.655331,4947.713608,4954.076854,2014-12-19 07:00:00,2014-12-19 07:20:00,True
2014-12-19 07:00:00,2014-12-19 08:00:00,Up,4955.233808,4939.61493,4941.928838,2014-12-19 08:10:00,2014-12-19 08:20:00,True
2014-12-19 08:00:00,2014-12-19 09:00:00,Down,4948.581323,4923.417574,4942.796553,2014-12-19 09:05:00,2014-12-19 09:49:00,True
2014-12-19 09:00:00,2014-12-19 10:00:00,Down,4958.126193,4937.011783,4954.076854,2014-12-19 10:18:00,2014-12-19 10:20:00,True
2014-12-19 10:00:00,2014-12-19 11:00:00,Up,4961.886294,4949.449038,4951.473708,2014-12-19 11:00:00,2014-12-19 11:46:00,True
2014-12-19 12:00:00,2014-12-19 13:00:00,Down,4956.969239,4946.845892,4952.630662,2014-12-19 13:08:00,N/A,False
2014-12-21 21:02:00,2014-12-21 22:02:00,Down,4957.258478,4954.655331,4956.680001,2014-12-21 22:08:00,N/A,False
2014-12-21 22:00:00,2014-12-21 23:00:00,Down,4959.572386,4956.101524,4959.283147,2014-12-21 23:08:00,2014-12-21 23:52:00,True
2014-12-21 23:00:00,2014-12-22 00:00:00,Up,4962.46477,4956.969239,4958.126193,2014-12-22 00:08:00,N/A,False
2014-12-22 00:00:00,2014-12-22 01:00:00,Down,4958.993909,4955.523047,4956.101524,2014-12-22 01:01:00,N/A,False
2014-12-22 01:00:00,2014-12-22 02:00:00,Down,4961.886294,4956.101524,4958.70467,2014-12-22 02:01:00,N/A,False
2014-12-22 03:00:00,2014-12-22 04:00:00,Up,4972.588118,4968.538779,4971.141925,2014-12-22 04:08:00,N/A,False
2014-12-22 04:00:00,2014-12-22 05:00:00,Down,4971.431164,4964.48944,4969.695733,2014-12-22 05:14:00,2014-12-22 05:32:00,True
2014-12-22 05:00:00,2014-12-22 06:00:00,Up,4972.009641,4967.960302,4967.960302,2014-12-22 06:00:00,N/A,False
2014-12-22 06:00:00,2014-12-22 07:00:00,Up,4967.960302,4956.101524,4959.283147,2014-12-22 07:15:00,N/A,False
2014-12-22 07:00:00,2014-12-22 08:00:00,Up,4961.307817,4953.209139,4956.969239,2014-12-22 08:06:00,2014-12-22 08:31:00,True
2014-12-22 09:00:00,2014-12-22 10:00:00,Up,4974.902026,4961.886294,4966.224871,2014-12-22 10:01:00,2014-12-22 10:22:00,True
2014-12-23 00:00:00,2014-12-23 01:00:00,Up,4973.455833,4971.720402,4972.298879,2014-12-23 01:01:00,N/A,False
2014-12-23 04:00:00,2014-12-23 05:00:00,Down,4968.538779,4964.778678,4967.381825,2014-12-23 05:10:00,N/A,False
2014-12-23 05:00:00,2014-12-23 06:00:00,Down,4973.455833,4966.803348,4972.877356,2014-12-23 06:14:00,2014-12-23 06:20:00,True
2014-12-23 07:00:00,2014-12-23 08:00:00,Down,4985.025373,4972.588118,4983.289942,2014-12-23 08:01:00,2014-12-23 08:30:00,True
2014-12-23 08:00:00,2014-12-23 09:00:00,Up,4988.785473,4957.836955,4964.200201,2014-12-23 09:14:00,N/A,False
2014-12-23 16:00:00,2014-12-23 17:00:00,Up,4951.473708,4948.870561,4949.449038,2014-12-23 17:00:00,2014-12-23 17:21:00,True
2014-12-23 17:00:00,2014-12-23 18:02:00,Down,4951.473708,4947.713608,4951.184469,2014-12-23 18:15:00,N/A,False
2014-12-24 06:00:00,2014-12-24 07:00:00,Down,4956.390762,4953.209139,4954.94457,2014-12-24 07:08:00,2014-12-24 07:46:00,True
2014-12-24 07:00:00,2014-12-24 08:00:00,Up,4958.126193,4954.366093,4954.94457,2014-12-24 08:00:00,2014-12-24 08:20:00,True
2014-12-24 09:00:00,2014-12-24 10:00:00,Down,4969.117256,4958.415432,4967.671063,2014-12-24 10:02:00,2014-12-24 10:46:00,True
2014-12-26 07:00:00,2014-12-26 08:00:00,Down,4969.695733,4966.514109,4969.406494,2014-12-26 08:00:00,2014-12-26 08:21:00,True
2014-12-26 08:00:00,2014-12-26 09:00:00,Down,4979.529841,4966.514109,4975.480503,2014-12-26 09:04:00,2014-12-26 09:26:00,True
2014-12-26 09:00:00,2014-12-26 10:00:00,Down,4980.976034,4974.902026,4980.397557,2014-12-26 10:05:00,2014-12-26 10:20:00,True
2014-12-26 10:00:00,2014-12-26 11:00:00,Up,4984.157657,4978.372887,4981.843749,2014-12-26 11:11:00,2014-12-26 11:20:00,True
2014-12-26 11:00:00,2014-12-26 12:00:00,Down,4987.628519,4977.79441,4987.339281,2014-12-26 12:00:00,N/A,False
2014-12-26 12:00:00,2014-12-26 13:00:00,Down,4997.462628,4987.339281,4995.14872,2014-12-26 13:02:00,N/A,False
2014-12-26 13:00:00,2014-12-26 14:00:00,Down,4999.776536,4994.859481,4998.041105,2014-12-26 14:01:00,2014-12-26 14:20:00,True
2014-12-28 18:00:00,2014-12-28 19:00:00,Down,4993.12405,4991.388619,4992.834812,2014-12-28 19:00:00,N/A,False
2014-12-28 19:00:00,2014-12-28 20:00:00,Down,4997.751866,4992.834812,4997.462628,2014-12-28 20:01:00,2014-12-28 20:21:00,True
2014-12-29 00:00:00,2014-12-29 01:00:00,Down,4996.884151,4994.859481,4996.594912,2014-12-29 01:01:00,2014-12-29 01:23:00,True
2014-12-29 01:00:00,2014-12-29 02:00:00,Down,4997.751866,4995.727197,4996.594912,2014-12-29 02:00:00,2014-12-29 02:20:00,True
2014-12-29 02:00:00,2014-12-29 03:00:00,Up,4998.041105,4991.099381,4991.967096,2014-12-29 03:04:00,N/A,False
2014-12-29 05:00:00,2014-12-29 06:00:00,Down,4984.736134,4978.083649,4984.446896,2014-12-29 06:00:00,2014-12-29 06:20:00,True
2014-12-29 09:00:00,2014-12-29 10:00:00,Down,4993.702527,4982.711465,4992.256335,2014-12-29 10:05:00,N/A,False
2014-12-29 11:00:00,2014-12-29 12:00:00,Up,4996.016435,4989.942427,4989.942427,2014-12-29 12:01:00,2014-12-29 12:20:00,True
2014-12-29 12:00:00,2014-12-29 13:00:00,Up,4994.281004,4984.736134,4986.760804,2014-12-29 13:12:00,2014-12-29 13:22:00,True
2014-12-29 22:03:00,2014-12-29 23:03:00,Up,4995.727197,4993.991766,4994.859481,2014-12-29 23:20:00,N/A,False
2014-12-29 23:03:00,2014-12-30 00:03:00,Up,4995.14872,4987.917758,4988.496235,2014-12-30 00:04:00,N/A,False
2014-12-30 00:00:00,2014-12-30 01:00:00,Up,4989.942427,4982.711465,4985.314611,2014-12-30 01:07:00,N/A,False
2014-12-30 02:00:00,2014-12-30 03:00:00,Up,4982.711465,4977.215933,4978.951364,2014-12-30 03:11:00,2014-12-30 03:20:00,True
2014-12-30 03:00:00,2014-12-30 04:00:00,Down,4982.711465,4976.637456,4982.132988,2014-12-30 04:01:00,2014-12-30 04:54:00,True
2014-12-30 04:00:00,2014-12-30 05:00:00,Up,4985.60385,4980.686795,4980.976034,2014-12-30 05:00:00,2014-12-30 05:25:00,True
2014-12-30 07:00:00,2014-12-30 08:00:00,Up,4981.554511,4970.852687,4974.902026,2014-12-30 08:18:00,2014-12-30 08:32:00,True
2014-12-30 08:00:00,2014-12-30 09:00:00,Up,4982.132988,4965.067917,4969.984971,2014-12-30 09:04:00,N/A,False
2014-12-30 12:00:00,2014-12-30 13:00:00,Up,4960.150863,4946.267415,4947.713608,2014-12-30 13:01:00,2014-12-30 13:20:00,True
2014-12-31 06:00:00,2014-12-31 07:00:00,Down,4961.018578,4958.415432,4960.72934,2014-12-31 07:01:00,2014-12-31 07:22:00,True
2014-12-31 10:00:00,2014-12-31 11:00:00,Up,4979.240603,4963.910963,4966.224871,2014-12-31 11:01:00,N/A,False
2014-12-31 12:00:00,2014-12-31 13:00:00,Up,4949.1598,4936.433306,4939.904168,2014-12-31 13:07:00,N/A,False
2014-12-31 13:00:00,2014-12-31 14:00:00,Up,4940.193407,4910.112604,4913.294227,2014-12-31 14:01:00,2014-12-31 14:20:00,True
2015-01-01 18:00:00,2015-01-01 19:00:00,Down,4915.897374,4913.004989,4915.318897,2015-01-01 19:04:00,N/A,False
2015-01-01 22:00:00,2015-01-01 23:03:00,Down,4923.996051,4919.078997,4923.417574,2015-01-01 23:08:00,2015-01-01 23:42:00,True
2015-01-02 00:00:00,2015-01-02 01:00:00,Down,4925.731482,4919.946712,4925.731482,2015-01-02 01:00:00,2015-01-02 01:20:00,True
2015-01-02 02:00:00,2015-01-02 03:00:00,Up,4928.623867,4914.74042,4915.608135,2015-01-02 03:00:00,2015-01-02 03:20:00,True
2015-01-02 03:00:00,2015-01-02 04:00:00,Up,4921.103666,4913.294227,4916.765089,2015-01-02 04:15:00,2015-01-02 04:31:00,True
2015-01-02 07:00:00,2015-01-02 08:00:00,Down,4923.128336,4913.004989,4922.549859,2015-01-02 08:05:00,2015-01-02 08:21:00,True
2015-01-02 08:00:00,2015-01-02 09:00:00,Up,4943.37503,4919.657474,4926.888436,2015-01-02 09:01:00,N/A,False
2015-01-02 09:00:00,2015-01-02 10:00:00,Up,4928.623867,4871.354646,4884.659617,2015-01-02 10:07:00,N/A,False
2015-01-02 10:00:00,2015-01-02 11:00:00,Down,4886.105809,4860.363584,4878.874847,2015-01-02 11:05:00,2015-01-02 11:23:00,True
2015-01-02 11:00:00,2015-01-02 12:00:00,Up,4888.708956,4871.354646,4874.247031,2015-01-02 12:12:00,2015-01-02 12:23:00,True
2015-01-02 12:00:00,2015-01-02 13:00:00,Down,4878.007131,4860.652822,4873.379316,2015-01-02 13:08:00,N/A,False
2015-01-02 13:00:00,2015-01-02 14:00:00,Up,4888.419717,4871.933123,4880.899516,2015-01-02 14:12:00,2015-01-02 14:20:00,True
2015-01-04 17:00:00,2015-01-04 18:00:00,Up,4878.29637,4860.942061,4864.412922,2015-01-04 18:11:00,2015-01-04 18:22:00,True
2015-01-04 22:00:00,2015-01-04 23:00:00,Down,4882.924186,4874.53627,4882.05647,2015-01-04 23:10:00,2015-01-04 23:20:00,True
2015-01-05 00:00:00,2015-01-05 01:00:00,Up,4878.007131,4871.065408,4871.354646,2015-01-05 01:00:00,2015-01-05 01:20:00,True
2015-01-05 01:00:00,2015-01-05 02:00:00,Down,4872.222362,4865.569876,4867.016069,2015-01-05 02:06:00,N/A,False
2015-01-05 04:00:00,2015-01-05 05:00:00,Up,4872.800839,4862.96673,4863.834445,2015-01-05 05:00:00,2015-01-05 05:20:00,True
2015-01-05 06:00:00,2015-01-05 07:00:00,Down,4871.643885,4864.412922,4867.016069,2015-01-05 07:07:00,2015-01-05 07:21:00,True
2015-01-05 08:00:00,2015-01-05 09:00:00,Up,4867.594546,4839.538412,4840.695366,2015-01-05 09:00:00,2015-01-05 09:20:00,True
2015-01-05 09:00:00,2015-01-05 10:00:00,Up,4853.132621,4825.654965,4835.199835,2015-01-05 10:16:00,2015-01-05 10:41:00,True
2015-01-05 11:00:00,2015-01-05 12:00:00,Up,4839.827651,4811.771517,4818.424003,2015-01-05 12:06:00,2015-01-05 12:35:00,True
2015-01-05 12:00:00,2015-01-05 13:00:00,Up,4821.605626,4804.540555,4815.531618,2015-01-05 13:15:00,N/A,False
2015-01-05 16:00:00,2015-01-05 17:00:00,Down,4820.73791,4818.134764,4820.448672,2015-01-05 17:00:00,2015-01-05 17:30:00,True
